"Notes"	"Residence State"	"Residence State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"79 years"	"79"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	311	179638	173.1
	"Indiana"	"18"	"79 years"	"79"	"#Alzheimer disease (G30)"	"GR113-052"	334	179638	185.9
	"Indiana"	"18"	"79 years"	"79"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1809	179638	1007.0
	"Indiana"	"18"	"79 years"	"79"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	476	179638	265.0
	"Indiana"	"18"	"79 years"	"79"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	108	179638	60.1
	"Indiana"	"18"	"79 years"	"79"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	700	179638	389.7
	"Indiana"	"18"	"79 years"	"79"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	175	179638	97.4
	"Indiana"	"18"	"79 years"	"79"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	195	179638	108.6
	"Indiana"	"18"	"79 years"	"79"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	33	179638	18.4
	"Indiana"	"18"	"79 years"	"79"	"#COVID-19 (U07.1)"	"GR113-137"	654	179638	364.1
	"Indiana"	"18"	"80 years"	"80"	"#Septicemia (A40-A41)"	"GR113-010"	121	156093	77.5
	"Indiana"	"18"	"80 years"	"80"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1771	156093	1134.6
	"Indiana"	"18"	"80 years"	"80"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	322	156093	206.3
	"Indiana"	"18"	"80 years"	"80"	"#Alzheimer disease (G30)"	"GR113-052"	395	156093	253.1
	"Indiana"	"18"	"80 years"	"80"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1955	156093	1252.5
	"Indiana"	"18"	"80 years"	"80"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	465	156093	297.9
	"Indiana"	"18"	"80 years"	"80"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	116	156093	74.3
	"Indiana"	"18"	"80 years"	"80"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	745	156093	477.3
	"Indiana"	"18"	"80 years"	"80"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	197	156093	126.2
	"Indiana"	"18"	"80 years"	"80"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	227	156093	145.4
	"Indiana"	"18"	"80 years"	"80"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	33	156093	21.1
	"Indiana"	"18"	"80 years"	"80"	"#COVID-19 (U07.1)"	"GR113-137"	658	156093	421.5
	"Indiana"	"18"	"81 years"	"81"	"#Septicemia (A40-A41)"	"GR113-010"	111	139962	79.3
	"Indiana"	"18"	"81 years"	"81"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1802	139962	1287.5
	"Indiana"	"18"	"81 years"	"81"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	312	139962	222.9
	"Indiana"	"18"	"81 years"	"81"	"#Alzheimer disease (G30)"	"GR113-052"	420	139962	300.1
	"Indiana"	"18"	"81 years"	"81"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1897	139962	1355.4
	"Indiana"	"18"	"81 years"	"81"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	485	139962	346.5
	"Indiana"	"18"	"81 years"	"81"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	116	139962	82.9
	"Indiana"	"18"	"81 years"	"81"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	669	139962	478.0
	"Indiana"	"18"	"81 years"	"81"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	185	139962	132.2
	"Indiana"	"18"	"81 years"	"81"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	224	139962	160.0
	"Indiana"	"18"	"81 years"	"81"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	36	139962	25.7
	"Indiana"	"18"	"81 years"	"81"	"#COVID-19 (U07.1)"	"GR113-137"	655	139962	468.0
	"Indiana"	"18"	"82 years"	"82"	"#Septicemia (A40-A41)"	"GR113-010"	124	127008	97.6
	"Indiana"	"18"	"82 years"	"82"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1551	127008	1221.2
	"Indiana"	"18"	"82 years"	"82"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	282	127008	222.0
	"Indiana"	"18"	"82 years"	"82"	"#Alzheimer disease (G30)"	"GR113-052"	453	127008	356.7
	"Indiana"	"18"	"82 years"	"82"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1939	127008	1526.7
	"Indiana"	"18"	"82 years"	"82"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	530	127008	417.3
	"Indiana"	"18"	"82 years"	"82"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	107	127008	84.2
	"Indiana"	"18"	"82 years"	"82"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	674	127008	530.7
	"Indiana"	"18"	"82 years"	"82"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	185	127008	145.7
	"Indiana"	"18"	"82 years"	"82"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	210	127008	165.3
	"Indiana"	"18"	"82 years"	"82"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	49	127008	38.6
	"Indiana"	"18"	"82 years"	"82"	"#COVID-19 (U07.1)"	"GR113-137"	648	127008	510.2
	"Indiana"	"18"	"83 years"	"83"	"#Septicemia (A40-A41)"	"GR113-010"	122	116219	105.0
	"Indiana"	"18"	"83 years"	"83"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1555	116219	1338.0
	"Indiana"	"18"	"83 years"	"83"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	292	116219	251.2
	"Indiana"	"18"	"83 years"	"83"	"#Alzheimer disease (G30)"	"GR113-052"	427	116219	367.4
	"Indiana"	"18"	"83 years"	"83"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1887	116219	1623.7
	"Indiana"	"18"	"83 years"	"83"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	538	116219	462.9
	"Indiana"	"18"	"83 years"	"83"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	107	116219	92.1
	"Indiana"	"18"	"83 years"	"83"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	685	116219	589.4
	"Indiana"	"18"	"83 years"	"83"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	172	116219	148.0
	"Indiana"	"18"	"83 years"	"83"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	208	116219	179.0
	"Indiana"	"18"	"83 years"	"83"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	35	116219	30.1
	"Indiana"	"18"	"83 years"	"83"	"#COVID-19 (U07.1)"	"GR113-137"	634	116219	545.5
	"Indiana"	"18"	"84 years"	"84"	"#Septicemia (A40-A41)"	"GR113-010"	100	106627	93.8
	"Indiana"	"18"	"84 years"	"84"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1509	106627	1415.2
	"Indiana"	"18"	"84 years"	"84"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	259	106627	242.9
	"Indiana"	"18"	"84 years"	"84"	"#Alzheimer disease (G30)"	"GR113-052"	486	106627	455.8
	"Indiana"	"18"	"84 years"	"84"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1882	106627	1765.0
	"Indiana"	"18"	"84 years"	"84"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	533	106627	499.9
	"Indiana"	"18"	"84 years"	"84"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	105	106627	98.5
	"Indiana"	"18"	"84 years"	"84"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	597	106627	559.9
	"Indiana"	"18"	"84 years"	"84"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	176	106627	165.1
	"Indiana"	"18"	"84 years"	"84"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	196	106627	183.8
	"Indiana"	"18"	"84 years"	"84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	38	106627	35.6
	"Indiana"	"18"	"84 years"	"84"	"#COVID-19 (U07.1)"	"GR113-137"	639	106627	599.3
	"Indiana"	"18"	"85 years"	"85"	"#Septicemia (A40-A41)"	"GR113-010"	119	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1458	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	246	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"#Alzheimer disease (G30)"	"GR113-052"	527	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2004	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	544	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	126	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	567	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	151	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	227	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"85 years"	"85"	"#COVID-19 (U07.1)"	"GR113-137"	668	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#Septicemia (A40-A41)"	"GR113-010"	99	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1220	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	240	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#Alzheimer disease (G30)"	"GR113-052"	508	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1965	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	593	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	124	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	533	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	156	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	221	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"86 years"	"86"	"#COVID-19 (U07.1)"	"GR113-137"	670	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#Septicemia (A40-A41)"	"GR113-010"	103	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1187	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	268	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#Alzheimer disease (G30)"	"GR113-052"	608	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1977	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	542	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	126	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	542	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	151	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	192	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	33	Not Applicable	Not Applicable
	"Indiana"	"18"	"87 years"	"87"	"#COVID-19 (U07.1)"	"GR113-137"	558	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#Septicemia (A40-A41)"	"GR113-010"	89	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1101	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	224	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#Alzheimer disease (G30)"	"GR113-052"	600	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1961	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	552	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	124	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	475	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	147	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	199	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	41	Not Applicable	Not Applicable
	"Indiana"	"18"	"88 years"	"88"	"#COVID-19 (U07.1)"	"GR113-137"	572	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#Septicemia (A40-A41)"	"GR113-010"	77	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	968	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	169	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#Alzheimer disease (G30)"	"GR113-052"	544	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1945	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	483	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	122	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	397	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	131	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	180	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"89 years"	"89"	"#COVID-19 (U07.1)"	"GR113-137"	659	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#Septicemia (A40-A41)"	"GR113-010"	78	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	858	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	215	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#Alzheimer disease (G30)"	"GR113-052"	535	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2032	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	539	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	120	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	408	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	108	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	189	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"90 years"	"90"	"#COVID-19 (U07.1)"	"GR113-137"	569	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#Septicemia (A40-A41)"	"GR113-010"	86	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	771	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	152	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#Alzheimer disease (G30)"	"GR113-052"	575	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1958	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	516	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	91	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	358	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	96	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	158	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	54	Not Applicable	Not Applicable
	"Indiana"	"18"	"91 years"	"91"	"#COVID-19 (U07.1)"	"GR113-137"	491	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#Septicemia (A40-A41)"	"GR113-010"	71	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	621	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	168	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#Alzheimer disease (G30)"	"GR113-052"	564	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1859	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	503	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	100	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	362	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	115	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	169	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	46	Not Applicable	Not Applicable
	"Indiana"	"18"	"92 years"	"92"	"#COVID-19 (U07.1)"	"GR113-137"	492	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#Septicemia (A40-A41)"	"GR113-010"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	546	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	129	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#Alzheimer disease (G30)"	"GR113-052"	480	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1596	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	440	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	89	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	293	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	97	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	120	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"93 years"	"93"	"#COVID-19 (U07.1)"	"GR113-137"	483	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#Septicemia (A40-A41)"	"GR113-010"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	424	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	102	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#Alzheimer disease (G30)"	"GR113-052"	434	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1461	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	396	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	91	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	231	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	73	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	142	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	33	Not Applicable	Not Applicable
	"Indiana"	"18"	"94 years"	"94"	"#COVID-19 (U07.1)"	"GR113-137"	368	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"#Septicemia (A40-A41)"	"GR113-010"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	336	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	99	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"#Alzheimer disease (G30)"	"GR113-052"	367	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1344	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	307	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	62	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	189	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	65	Not Applicable	Not Applicable
	"Indiana"	"18"	"95 years"	"95"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	101	Not Applicable	Not Applicable
