"Notes"	"Residence State"	"Residence State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"77 years"	"77"	"#Septicemia (A40-A41)"	"GR113-010"	128	136914	93.5
	"Kentucky"	"21"	"77 years"	"77"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1494	136914	1091.2
	"Kentucky"	"21"	"77 years"	"77"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	211	136914	154.1
	"Kentucky"	"21"	"77 years"	"77"	"#Alzheimer disease (G30)"	"GR113-052"	215	136914	157.0
	"Kentucky"	"21"	"77 years"	"77"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1402	136914	1024.0
	"Kentucky"	"21"	"77 years"	"77"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	314	136914	229.3
	"Kentucky"	"21"	"77 years"	"77"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	116	136914	84.7
	"Kentucky"	"21"	"77 years"	"77"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	559	136914	408.3
	"Kentucky"	"21"	"77 years"	"77"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	143	136914	104.4
	"Kentucky"	"21"	"77 years"	"77"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	144	136914	105.2
	"Kentucky"	"21"	"77 years"	"77"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	81	136914	59.2
	"Kentucky"	"21"	"77 years"	"77"	"#COVID-19 (U07.1)"	"GR113-137"	508	136914	371.0
	"Kentucky"	"21"	"78 years"	"78"	"#Septicemia (A40-A41)"	"GR113-010"	116	130030	89.2
	"Kentucky"	"21"	"78 years"	"78"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1488	130030	1144.4
	"Kentucky"	"21"	"78 years"	"78"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	232	130030	178.4
	"Kentucky"	"21"	"78 years"	"78"	"#Alzheimer disease (G30)"	"GR113-052"	231	130030	177.7
	"Kentucky"	"21"	"78 years"	"78"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1409	130030	1083.6
	"Kentucky"	"21"	"78 years"	"78"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	313	130030	240.7
	"Kentucky"	"21"	"78 years"	"78"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	111	130030	85.4
	"Kentucky"	"21"	"78 years"	"78"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	526	130030	404.5
	"Kentucky"	"21"	"78 years"	"78"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	126	130030	96.9
	"Kentucky"	"21"	"78 years"	"78"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	145	130030	111.5
	"Kentucky"	"21"	"78 years"	"78"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	80	130030	61.5
	"Kentucky"	"21"	"78 years"	"78"	"#COVID-19 (U07.1)"	"GR113-137"	480	130030	369.1
	"Kentucky"	"21"	"79 years"	"79"	"#Septicemia (A40-A41)"	"GR113-010"	126	123496	102.0
	"Kentucky"	"21"	"79 years"	"79"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1426	123496	1154.7
	"Kentucky"	"21"	"79 years"	"79"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	222	123496	179.8
	"Kentucky"	"21"	"79 years"	"79"	"#Alzheimer disease (G30)"	"GR113-052"	253	123496	204.9
	"Kentucky"	"21"	"79 years"	"79"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1435	123496	1162.0
	"Kentucky"	"21"	"79 years"	"79"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	351	123496	284.2
	"Kentucky"	"21"	"79 years"	"79"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	112	123496	90.7
	"Kentucky"	"21"	"79 years"	"79"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	538	123496	435.6
	"Kentucky"	"21"	"79 years"	"79"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	131	123496	106.1
	"Kentucky"	"21"	"79 years"	"79"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	166	123496	134.4
	"Kentucky"	"21"	"79 years"	"79"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	84	123496	68.0
	"Kentucky"	"21"	"79 years"	"79"	"#COVID-19 (U07.1)"	"GR113-137"	497	123496	402.4
	"Kentucky"	"21"	"80 years"	"80"	"#Septicemia (A40-A41)"	"GR113-010"	135	107223	125.9
	"Kentucky"	"21"	"80 years"	"80"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1351	107223	1260.0
	"Kentucky"	"21"	"80 years"	"80"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	161	107223	150.2
	"Kentucky"	"21"	"80 years"	"80"	"#Alzheimer disease (G30)"	"GR113-052"	309	107223	288.2
	"Kentucky"	"21"	"80 years"	"80"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1445	107223	1347.7
	"Kentucky"	"21"	"80 years"	"80"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	368	107223	343.2
	"Kentucky"	"21"	"80 years"	"80"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	102	107223	95.1
	"Kentucky"	"21"	"80 years"	"80"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	527	107223	491.5
	"Kentucky"	"21"	"80 years"	"80"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	142	107223	132.4
	"Kentucky"	"21"	"80 years"	"80"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	167	107223	155.8
	"Kentucky"	"21"	"80 years"	"80"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	86	107223	80.2
	"Kentucky"	"21"	"80 years"	"80"	"#COVID-19 (U07.1)"	"GR113-137"	495	107223	461.7
	"Kentucky"	"21"	"81 years"	"81"	"#Septicemia (A40-A41)"	"GR113-010"	93	96368	96.5
	"Kentucky"	"21"	"81 years"	"81"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1298	96368	1346.9
	"Kentucky"	"21"	"81 years"	"81"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	194	96368	201.3
	"Kentucky"	"21"	"81 years"	"81"	"#Alzheimer disease (G30)"	"GR113-052"	332	96368	344.5
	"Kentucky"	"21"	"81 years"	"81"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1497	96368	1553.4
	"Kentucky"	"21"	"81 years"	"81"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	383	96368	397.4
	"Kentucky"	"21"	"81 years"	"81"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	128	96368	132.8
	"Kentucky"	"21"	"81 years"	"81"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	495	96368	513.7
	"Kentucky"	"21"	"81 years"	"81"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	143	96368	148.4
	"Kentucky"	"21"	"81 years"	"81"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	179	96368	185.7
	"Kentucky"	"21"	"81 years"	"81"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	85	96368	88.2
	"Kentucky"	"21"	"81 years"	"81"	"#COVID-19 (U07.1)"	"GR113-137"	476	96368	493.9
	"Kentucky"	"21"	"82 years"	"82"	"#Septicemia (A40-A41)"	"GR113-010"	94	87876	107.0
	"Kentucky"	"21"	"82 years"	"82"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1205	87876	1371.3
	"Kentucky"	"21"	"82 years"	"82"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	175	87876	199.1
	"Kentucky"	"21"	"82 years"	"82"	"#Alzheimer disease (G30)"	"GR113-052"	327	87876	372.1
	"Kentucky"	"21"	"82 years"	"82"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1385	87876	1576.1
	"Kentucky"	"21"	"82 years"	"82"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	336	87876	382.4
	"Kentucky"	"21"	"82 years"	"82"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	103	87876	117.2
	"Kentucky"	"21"	"82 years"	"82"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	509	87876	579.2
	"Kentucky"	"21"	"82 years"	"82"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	130	87876	147.9
	"Kentucky"	"21"	"82 years"	"82"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	158	87876	179.8
	"Kentucky"	"21"	"82 years"	"82"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	81	87876	92.2
	"Kentucky"	"21"	"82 years"	"82"	"#COVID-19 (U07.1)"	"GR113-137"	445	87876	506.4
	"Kentucky"	"21"	"83 years"	"83"	"#Septicemia (A40-A41)"	"GR113-010"	103	79236	130.0
	"Kentucky"	"21"	"83 years"	"83"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1095	79236	1381.9
	"Kentucky"	"21"	"83 years"	"83"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	181	79236	228.4
	"Kentucky"	"21"	"83 years"	"83"	"#Alzheimer disease (G30)"	"GR113-052"	359	79236	453.1
	"Kentucky"	"21"	"83 years"	"83"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1364	79236	1721.4
	"Kentucky"	"21"	"83 years"	"83"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	395	79236	498.5
	"Kentucky"	"21"	"83 years"	"83"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	92	79236	116.1
	"Kentucky"	"21"	"83 years"	"83"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	431	79236	543.9
	"Kentucky"	"21"	"83 years"	"83"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	136	79236	171.6
	"Kentucky"	"21"	"83 years"	"83"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	137	79236	172.9
	"Kentucky"	"21"	"83 years"	"83"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	86	79236	108.5
	"Kentucky"	"21"	"83 years"	"83"	"#COVID-19 (U07.1)"	"GR113-137"	477	79236	602.0
	"Kentucky"	"21"	"84 years"	"84"	"#Septicemia (A40-A41)"	"GR113-010"	108	71023	152.1
	"Kentucky"	"21"	"84 years"	"84"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1067	71023	1502.3
	"Kentucky"	"21"	"84 years"	"84"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	176	71023	247.8
	"Kentucky"	"21"	"84 years"	"84"	"#Alzheimer disease (G30)"	"GR113-052"	387	71023	544.9
	"Kentucky"	"21"	"84 years"	"84"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1342	71023	1889.5
	"Kentucky"	"21"	"84 years"	"84"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	335	71023	471.7
	"Kentucky"	"21"	"84 years"	"84"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	121	71023	170.4
	"Kentucky"	"21"	"84 years"	"84"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	425	71023	598.4
	"Kentucky"	"21"	"84 years"	"84"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	130	71023	183.0
	"Kentucky"	"21"	"84 years"	"84"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	166	71023	233.7
	"Kentucky"	"21"	"84 years"	"84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	73	71023	102.8
	"Kentucky"	"21"	"84 years"	"84"	"#COVID-19 (U07.1)"	"GR113-137"	444	71023	625.1
	"Kentucky"	"21"	"85 years"	"85"	"#Septicemia (A40-A41)"	"GR113-010"	103	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1019	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	156	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"#Alzheimer disease (G30)"	"GR113-052"	354	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1405	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	354	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	103	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	373	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	116	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	136	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	90	Not Applicable	Not Applicable
	"Kentucky"	"21"	"85 years"	"85"	"#COVID-19 (U07.1)"	"GR113-137"	408	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#Septicemia (A40-A41)"	"GR113-010"	92	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	887	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	150	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#Alzheimer disease (G30)"	"GR113-052"	387	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1351	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	345	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	105	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	348	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	125	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	154	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	82	Not Applicable	Not Applicable
	"Kentucky"	"21"	"86 years"	"86"	"#COVID-19 (U07.1)"	"GR113-137"	406	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#Septicemia (A40-A41)"	"GR113-010"	82	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	790	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	127	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#Alzheimer disease (G30)"	"GR113-052"	381	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1245	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	322	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	99	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	311	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	97	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	157	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	74	Not Applicable	Not Applicable
	"Kentucky"	"21"	"87 years"	"87"	"#COVID-19 (U07.1)"	"GR113-137"	406	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#Septicemia (A40-A41)"	"GR113-010"	70	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	691	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	121	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#Alzheimer disease (G30)"	"GR113-052"	384	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1305	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	342	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	91	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	319	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	109	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	136	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	93	Not Applicable	Not Applicable
	"Kentucky"	"21"	"88 years"	"88"	"#COVID-19 (U07.1)"	"GR113-137"	420	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#Septicemia (A40-A41)"	"GR113-010"	87	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	611	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	101	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#Alzheimer disease (G30)"	"GR113-052"	367	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1265	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	325	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	91	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	260	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	98	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	114	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	83	Not Applicable	Not Applicable
	"Kentucky"	"21"	"89 years"	"89"	"#COVID-19 (U07.1)"	"GR113-137"	378	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#Septicemia (A40-A41)"	"GR113-010"	66	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	531	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	85	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#Alzheimer disease (G30)"	"GR113-052"	335	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1185	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	279	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	81	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	231	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	84	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	95	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	103	Not Applicable	Not Applicable
	"Kentucky"	"21"	"90 years"	"90"	"#COVID-19 (U07.1)"	"GR113-137"	366	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#Septicemia (A40-A41)"	"GR113-010"	57	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	447	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	97	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#Alzheimer disease (G30)"	"GR113-052"	340	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1132	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	269	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	67	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	231	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	75	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	84	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	92	Not Applicable	Not Applicable
	"Kentucky"	"21"	"91 years"	"91"	"#COVID-19 (U07.1)"	"GR113-137"	299	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#Septicemia (A40-A41)"	"GR113-010"	53	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	364	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	71	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#Alzheimer disease (G30)"	"GR113-052"	269	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	981	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	289	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	63	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	182	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	64	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	89	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	89	Not Applicable	Not Applicable
	"Kentucky"	"21"	"92 years"	"92"	"#COVID-19 (U07.1)"	"GR113-137"	294	Not Applicable	Not Applicable
	"Kentucky"	"21"	"93 years"	"93"	"#Septicemia (A40-A41)"	"GR113-010"	53	Not Applicable	Not Applicable
	"Kentucky"	"21"	"93 years"	"93"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	336	Not Applicable	Not Applicable
	"Kentucky"	"21"	"93 years"	"93"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	72	Not Applicable	Not Applicable
	"Kentucky"	"21"	"93 years"	"93"	"#Alzheimer disease (G30)"	"GR113-052"	264	Not Applicable	Not Applicable
	"Kentucky"	"21"	"93 years"	"93"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	895	Not Applicable	Not Applicable
	"Kentucky"	"21"	"93 years"	"93"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	251	Not Applicable	Not Applicable
	"Kentucky"	"21"	"93 years"	"93"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	58	Not Applicable	Not Applicable
	"Kentucky"	"21"	"93 years"	"93"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	120	Not Applicable	Not Applicable
