"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"May, 2021"	"2021/05"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	104	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	91	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Other heart diseases (I26-I51)"	"GR113-064"	83	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Heart failure (I50)"	"GR113-067"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	62	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	61	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Pneumonia (J12-J18)"	"GR113-078"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	82	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	77	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	32	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Alcoholic liver disease (K70)"	"GR113-094"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Renal failure (N17-N19)"	"GR113-100"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"All other diseases (Residual) "	"GR113-111"	220	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	111	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	88	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Falls (W00-W19)"	"GR113-118"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	50	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	28	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	"#COVID-19 (U07.1)"	"GR113-137"	58	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	298	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	78	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Malignant neoplasm of breast (C50)"	"GR113-029"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	30	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Leukemia (C91-C95)"	"GR113-040"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	45	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Parkinson disease (G20-G21)"	"GR113-051"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Alzheimer disease (G30)"	"GR113-052"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	350	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	267	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Hypertensive heart disease (I11)"	"GR113-056"	28	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	143	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	93	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	80	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Other heart diseases (I26-I51)"	"GR113-064"	90	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Heart failure (I50)"	"GR113-067"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	71	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	52	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Pneumonia (J12-J18)"	"GR113-078"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	66	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	63	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Alcoholic liver disease (K70)"	"GR113-094"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Renal failure (N17-N19)"	"GR113-100"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"All other diseases (Residual) "	"GR113-111"	204	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	107	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	89	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Falls (W00-W19)"	"GR113-118"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	"#COVID-19 (U07.1)"	"GR113-137"	28	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	293	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	63	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of breast (C50)"	"GR113-029"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Leukemia (C91-C95)"	"GR113-040"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	48	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Parkinson disease (G20-G21)"	"GR113-051"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Alzheimer disease (G30)"	"GR113-052"	45	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	358	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	271	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Hypertensive heart disease (I11)"	"GR113-056"	30	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	149	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	106	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	91	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Other heart diseases (I26-I51)"	"GR113-064"	81	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Heart failure (I50)"	"GR113-067"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	58	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Pneumonia (J12-J18)"	"GR113-078"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	83	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	80	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Alcoholic liver disease (K70)"	"GR113-094"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Renal failure (N17-N19)"	"GR113-100"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"All other diseases (Residual) "	"GR113-111"	220	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	103	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	85	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Falls (W00-W19)"	"GR113-118"	35	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	"#COVID-19 (U07.1)"	"GR113-137"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	50	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	259	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	27	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	64	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Malignant neoplasm of breast (C50)"	"GR113-029"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	12	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Parkinson disease (G20-G21)"	"GR113-051"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Alzheimer disease (G30)"	"GR113-052"	35	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	367	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	293	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Hypertensive heart disease (I11)"	"GR113-056"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	180	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	134	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	117	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Other heart diseases (I26-I51)"	"GR113-064"	74	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Heart failure (I50)"	"GR113-067"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	56	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Pneumonia (J12-J18)"	"GR113-078"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	99	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	98	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Alcoholic liver disease (K70)"	"GR113-094"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"Renal failure (N17-N19)"	"GR113-100"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"All other diseases (Residual) "	"GR113-111"	195	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	109	Not Applicable	Not Applicable
