"Notes"	"Residence State"	"Residence State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"57 years"	"57"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	20	88305	22.6
	"Hawaii"	"15"	"57 years"	"57"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	31	88305	35.1
	"Hawaii"	"15"	"57 years"	"57"	"Other heart diseases (I26-I51)"	"GR113-064"	33	88305	37.4
	"Hawaii"	"15"	"57 years"	"57"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	27	88305	30.6
	"Hawaii"	"15"	"57 years"	"57"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	29	88305	32.8
	"Hawaii"	"15"	"57 years"	"57"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	13	88305	Unreliable
	"Hawaii"	"15"	"57 years"	"57"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	10	88305	Unreliable
	"Hawaii"	"15"	"57 years"	"57"	"#COVID-19 (U07.1)"	"GR113-137"	19	88305	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	154	89539	172.0
	"Hawaii"	"15"	"58 years"	"58"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	15	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	11	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	13	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	22	89539	24.6
	"Hawaii"	"15"	"58 years"	"58"	"Malignant neoplasm of breast (C50)"	"GR113-029"	14	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	23	89539	25.7
	"Hawaii"	"15"	"58 years"	"58"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	136	89539	151.9
	"Hawaii"	"15"	"58 years"	"58"	"Hypertensive heart disease (I11)"	"GR113-056"	21	89539	23.5
	"Hawaii"	"15"	"58 years"	"58"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	65	89539	72.6
	"Hawaii"	"15"	"58 years"	"58"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	14	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	51	89539	57.0
	"Hawaii"	"15"	"58 years"	"58"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	19	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	32	89539	35.7
	"Hawaii"	"15"	"58 years"	"58"	"Other heart diseases (I26-I51)"	"GR113-064"	45	89539	50.3
	"Hawaii"	"15"	"58 years"	"58"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	39	89539	43.6
	"Hawaii"	"15"	"58 years"	"58"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	32	89539	35.7
	"Hawaii"	"15"	"58 years"	"58"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	10	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	10	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	11	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"Renal failure (N17-N19)"	"GR113-100"	11	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	89539	Unreliable
	"Hawaii"	"15"	"58 years"	"58"	"#COVID-19 (U07.1)"	"GR113-137"	26	89539	29.0
	"Hawaii"	"15"	"59 years"	"59"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	165	90330	182.7
	"Hawaii"	"15"	"59 years"	"59"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	23	90330	25.5
	"Hawaii"	"15"	"59 years"	"59"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	12	90330	Unreliable
	"Hawaii"	"15"	"59 years"	"59"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	27	90330	29.9
	"Hawaii"	"15"	"59 years"	"59"	"Malignant neoplasm of breast (C50)"	"GR113-029"	19	90330	Unreliable
	"Hawaii"	"15"	"59 years"	"59"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	23	90330	25.5
	"Hawaii"	"15"	"59 years"	"59"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	138	90330	152.8
	"Hawaii"	"15"	"59 years"	"59"	"Hypertensive heart disease (I11)"	"GR113-056"	23	90330	25.5
	"Hawaii"	"15"	"59 years"	"59"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	82	90330	90.8
	"Hawaii"	"15"	"59 years"	"59"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	21	90330	23.2
	"Hawaii"	"15"	"59 years"	"59"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	60	90330	66.4
	"Hawaii"	"15"	"59 years"	"59"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	29	90330	32.1
	"Hawaii"	"15"	"59 years"	"59"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	31	90330	34.3
	"Hawaii"	"15"	"59 years"	"59"	"Other heart diseases (I26-I51)"	"GR113-064"	31	90330	34.3
	"Hawaii"	"15"	"59 years"	"59"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	25	90330	27.7
	"Hawaii"	"15"	"59 years"	"59"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	32	90330	35.4
	"Hawaii"	"15"	"59 years"	"59"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	13	90330	Unreliable
	"Hawaii"	"15"	"59 years"	"59"	"Renal failure (N17-N19)"	"GR113-100"	13	90330	Unreliable
	"Hawaii"	"15"	"59 years"	"59"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	90330	Unreliable
	"Hawaii"	"15"	"59 years"	"59"	"#COVID-19 (U07.1)"	"GR113-137"	22	90330	24.4
	"Hawaii"	"15"	"60 years"	"60"	"#Septicemia (A40-A41)"	"GR113-010"	11	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	193	91269	211.5
	"Hawaii"	"15"	"60 years"	"60"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	21	91269	23.0
	"Hawaii"	"15"	"60 years"	"60"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	15	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	19	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	26	91269	28.5
	"Hawaii"	"15"	"60 years"	"60"	"Malignant neoplasm of breast (C50)"	"GR113-029"	14	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	16	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	21	91269	23.0
	"Hawaii"	"15"	"60 years"	"60"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	165	91269	180.8
	"Hawaii"	"15"	"60 years"	"60"	"Hypertensive heart disease (I11)"	"GR113-056"	20	91269	21.9
	"Hawaii"	"15"	"60 years"	"60"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	93	91269	101.9
	"Hawaii"	"15"	"60 years"	"60"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	28	91269	30.7
	"Hawaii"	"15"	"60 years"	"60"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	65	91269	71.2
	"Hawaii"	"15"	"60 years"	"60"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	33	91269	36.2
	"Hawaii"	"15"	"60 years"	"60"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	32	91269	35.1
	"Hawaii"	"15"	"60 years"	"60"	"Other heart diseases (I26-I51)"	"GR113-064"	44	91269	48.2
	"Hawaii"	"15"	"60 years"	"60"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	33	91269	36.2
	"Hawaii"	"15"	"60 years"	"60"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	30	91269	32.9
	"Hawaii"	"15"	"60 years"	"60"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"Pneumonia (J12-J18)"	"GR113-078"	11	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	12	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	16	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"Renal failure (N17-N19)"	"GR113-100"	16	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	91269	Unreliable
	"Hawaii"	"15"	"60 years"	"60"	"#COVID-19 (U07.1)"	"GR113-137"	23	91269	25.2
	"Hawaii"	"15"	"61 years"	"61"	"#Septicemia (A40-A41)"	"GR113-010"	13	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	223	90354	246.8
	"Hawaii"	"15"	"61 years"	"61"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	23	90354	25.5
	"Hawaii"	"15"	"61 years"	"61"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	12	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	16	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	44	90354	48.7
	"Hawaii"	"15"	"61 years"	"61"	"Malignant neoplasm of breast (C50)"	"GR113-029"	14	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	19	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	26	90354	28.8
	"Hawaii"	"15"	"61 years"	"61"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	187	90354	207.0
	"Hawaii"	"15"	"61 years"	"61"	"Hypertensive heart disease (I11)"	"GR113-056"	26	90354	28.8
	"Hawaii"	"15"	"61 years"	"61"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	112	90354	124.0
	"Hawaii"	"15"	"61 years"	"61"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	25	90354	27.7
	"Hawaii"	"15"	"61 years"	"61"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	86	90354	95.2
	"Hawaii"	"15"	"61 years"	"61"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	43	90354	47.6
	"Hawaii"	"15"	"61 years"	"61"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	43	90354	47.6
	"Hawaii"	"15"	"61 years"	"61"	"Other heart diseases (I26-I51)"	"GR113-064"	47	90354	52.0
	"Hawaii"	"15"	"61 years"	"61"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	37	90354	41.0
	"Hawaii"	"15"	"61 years"	"61"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	29	90354	32.1
	"Hawaii"	"15"	"61 years"	"61"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	11	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"Pneumonia (J12-J18)"	"GR113-078"	10	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	12	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	10	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	10	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"Renal failure (N17-N19)"	"GR113-100"	10	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	90354	Unreliable
	"Hawaii"	"15"	"61 years"	"61"	"#COVID-19 (U07.1)"	"GR113-137"	28	90354	31.0
	"Hawaii"	"15"	"62 years"	"62"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	221	90920	243.1
	"Hawaii"	"15"	"62 years"	"62"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	13	90920	Unreliable
	"Hawaii"	"15"	"62 years"	"62"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	21	90920	23.1
	"Hawaii"	"15"	"62 years"	"62"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	28	90920	30.8
	"Hawaii"	"15"	"62 years"	"62"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	38	90920	41.8
	"Hawaii"	"15"	"62 years"	"62"	"Malignant neoplasm of breast (C50)"	"GR113-029"	16	90920	Unreliable
	"Hawaii"	"15"	"62 years"	"62"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	10	90920	Unreliable
	"Hawaii"	"15"	"62 years"	"62"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	11	90920	Unreliable
	"Hawaii"	"15"	"62 years"	"62"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	23	90920	25.3
	"Hawaii"	"15"	"62 years"	"62"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	192	90920	211.2
	"Hawaii"	"15"	"62 years"	"62"	"Hypertensive heart disease (I11)"	"GR113-056"	32	90920	35.2
	"Hawaii"	"15"	"62 years"	"62"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	112	90920	123.2
	"Hawaii"	"15"	"62 years"	"62"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	29	90920	31.9
	"Hawaii"	"15"	"62 years"	"62"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	82	90920	90.2
	"Hawaii"	"15"	"62 years"	"62"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	46	90920	50.6
	"Hawaii"	"15"	"62 years"	"62"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	36	90920	39.6
	"Hawaii"	"15"	"62 years"	"62"	"Other heart diseases (I26-I51)"	"GR113-064"	46	90920	50.6
	"Hawaii"	"15"	"62 years"	"62"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	40	90920	44.0
	"Hawaii"	"15"	"62 years"	"62"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	37	90920	40.7
	"Hawaii"	"15"	"62 years"	"62"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	11	90920	Unreliable
	"Hawaii"	"15"	"62 years"	"62"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	20	90920	22.0
	"Hawaii"	"15"	"62 years"	"62"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	16	90920	Unreliable
	"Hawaii"	"15"	"62 years"	"62"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	16	90920	Unreliable
	"Hawaii"	"15"	"62 years"	"62"	"Renal failure (N17-N19)"	"GR113-100"	16	90920	Unreliable
	"Hawaii"	"15"	"62 years"	"62"	"#COVID-19 (U07.1)"	"GR113-137"	41	90920	45.1
	"Hawaii"	"15"	"63 years"	"63"	"#Septicemia (A40-A41)"	"GR113-010"	15	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	245	89011	275.2
	"Hawaii"	"15"	"63 years"	"63"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	23	89011	25.8
	"Hawaii"	"15"	"63 years"	"63"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	13	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	25	89011	28.1
	"Hawaii"	"15"	"63 years"	"63"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	45	89011	50.6
	"Hawaii"	"15"	"63 years"	"63"	"Malignant neoplasm of breast (C50)"	"GR113-029"	18	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	11	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	12	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	14	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	35	89011	39.3
	"Hawaii"	"15"	"63 years"	"63"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	196	89011	220.2
	"Hawaii"	"15"	"63 years"	"63"	"Hypertensive heart disease (I11)"	"GR113-056"	27	89011	30.3
	"Hawaii"	"15"	"63 years"	"63"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	107	89011	120.2
	"Hawaii"	"15"	"63 years"	"63"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	14	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	93	89011	104.5
	"Hawaii"	"15"	"63 years"	"63"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	48	89011	53.9
	"Hawaii"	"15"	"63 years"	"63"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	45	89011	50.6
	"Hawaii"	"15"	"63 years"	"63"	"Other heart diseases (I26-I51)"	"GR113-064"	58	89011	65.2
	"Hawaii"	"15"	"63 years"	"63"	"Heart failure (I50)"	"GR113-067"	13	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	45	89011	50.6
	"Hawaii"	"15"	"63 years"	"63"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	49	89011	55.0
	"Hawaii"	"15"	"63 years"	"63"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	11	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"Pneumonia (J12-J18)"	"GR113-078"	11	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	29	89011	32.6
	"Hawaii"	"15"	"63 years"	"63"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	22	89011	24.7
	"Hawaii"	"15"	"63 years"	"63"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	13	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	16	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"Renal failure (N17-N19)"	"GR113-100"	15	89011	Unreliable
	"Hawaii"	"15"	"63 years"	"63"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	24	89011	27.0
	"Hawaii"	"15"	"63 years"	"63"	"#COVID-19 (U07.1)"	"GR113-137"	29	89011	32.6
	"Hawaii"	"15"	"64 years"	"64"	"#Septicemia (A40-A41)"	"GR113-010"	15	89025	Unreliable
	"Hawaii"	"15"	"64 years"	"64"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	288	89025	323.5
	"Hawaii"	"15"	"64 years"	"64"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	10	89025	Unreliable
	"Hawaii"	"15"	"64 years"	"64"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	23	89025	25.8
	"Hawaii"	"15"	"64 years"	"64"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	30	89025	33.7
	"Hawaii"	"15"	"64 years"	"64"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	28	89025	31.5
	"Hawaii"	"15"	"64 years"	"64"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	60	89025	67.4
	"Hawaii"	"15"	"64 years"	"64"	"Malignant neoplasm of breast (C50)"	"GR113-029"	26	89025	29.2
	"Hawaii"	"15"	"64 years"	"64"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	10	89025	Unreliable
	"Hawaii"	"15"	"64 years"	"64"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	21	89025	23.6
	"Hawaii"	"15"	"64 years"	"64"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	33	89025	37.1
	"Hawaii"	"15"	"64 years"	"64"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	209	89025	234.8
	"Hawaii"	"15"	"64 years"	"64"	"Hypertensive heart disease (I11)"	"GR113-056"	34	89025	38.2
	"Hawaii"	"15"	"64 years"	"64"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	117	89025	131.4
	"Hawaii"	"15"	"64 years"	"64"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	23	89025	25.8
	"Hawaii"	"15"	"64 years"	"64"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	93	89025	104.5
	"Hawaii"	"15"	"64 years"	"64"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	54	89025	60.7
	"Hawaii"	"15"	"64 years"	"64"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	39	89025	43.8
	"Hawaii"	"15"	"64 years"	"64"	"Other heart diseases (I26-I51)"	"GR113-064"	55	89025	61.8
	"Hawaii"	"15"	"64 years"	"64"	"Heart failure (I50)"	"GR113-067"	11	89025	Unreliable
	"Hawaii"	"15"	"64 years"	"64"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	43	89025	48.3
	"Hawaii"	"15"	"64 years"	"64"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	39	89025	43.8
	"Hawaii"	"15"	"64 years"	"64"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	25	89025	28.1
	"Hawaii"	"15"	"64 years"	"64"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	19	89025	Unreliable
	"Hawaii"	"15"	"64 years"	"64"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	20	89025	22.5
	"Hawaii"	"15"	"64 years"	"64"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	18	89025	Unreliable
	"Hawaii"	"15"	"64 years"	"64"	"Renal failure (N17-N19)"	"GR113-100"	18	89025	Unreliable
	"Hawaii"	"15"	"64 years"	"64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	89025	Unreliable
	"Hawaii"	"15"	"64 years"	"64"	"#COVID-19 (U07.1)"	"GR113-137"	35	89025	39.3
	"Hawaii"	"15"	"65 years"	"65"	"#Septicemia (A40-A41)"	"GR113-010"	14	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	314	88130	356.3
	"Hawaii"	"15"	"65 years"	"65"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	14	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	30	88130	34.0
	"Hawaii"	"15"	"65 years"	"65"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	29	88130	32.9
	"Hawaii"	"15"	"65 years"	"65"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	31	88130	35.2
	"Hawaii"	"15"	"65 years"	"65"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	68	88130	77.2
	"Hawaii"	"15"	"65 years"	"65"	"Malignant neoplasm of breast (C50)"	"GR113-029"	20	88130	22.7
	"Hawaii"	"15"	"65 years"	"65"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	15	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	17	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	29	88130	32.9
	"Hawaii"	"15"	"65 years"	"65"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	251	88130	284.8
	"Hawaii"	"15"	"65 years"	"65"	"Hypertensive heart disease (I11)"	"GR113-056"	34	88130	38.6
	"Hawaii"	"15"	"65 years"	"65"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	154	88130	174.7
	"Hawaii"	"15"	"65 years"	"65"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	40	88130	45.4
	"Hawaii"	"15"	"65 years"	"65"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	113	88130	128.2
	"Hawaii"	"15"	"65 years"	"65"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	56	88130	63.5
	"Hawaii"	"15"	"65 years"	"65"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	57	88130	64.7
	"Hawaii"	"15"	"65 years"	"65"	"Other heart diseases (I26-I51)"	"GR113-064"	60	88130	68.1
	"Hawaii"	"15"	"65 years"	"65"	"Heart failure (I50)"	"GR113-067"	12	88130	Unreliable
	"Hawaii"	"15"	"65 years"	"65"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	47	88130	53.3
