"Notes"	"Residence State"	"Residence State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"69 years"	"69"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	39	82582	47.2
	"Hawaii"	"15"	"69 years"	"69"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	29	82582	35.1
	"Hawaii"	"15"	"69 years"	"69"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	82582	24.2
	"Hawaii"	"15"	"69 years"	"69"	"#COVID-19 (U07.1)"	"GR113-137"	44	82582	53.3
	"Hawaii"	"15"	"70 years"	"70"	"#Septicemia (A40-A41)"	"GR113-010"	15	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	368	80643	456.3
	"Hawaii"	"15"	"70 years"	"70"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	43	80643	53.3
	"Hawaii"	"15"	"70 years"	"70"	"#Alzheimer disease (G30)"	"GR113-052"	16	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	290	80643	359.6
	"Hawaii"	"15"	"70 years"	"70"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	59	80643	73.2
	"Hawaii"	"15"	"70 years"	"70"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	27	80643	33.5
	"Hawaii"	"15"	"70 years"	"70"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	47	80643	58.3
	"Hawaii"	"15"	"70 years"	"70"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	15	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	18	80643	Unreliable
	"Hawaii"	"15"	"70 years"	"70"	"#COVID-19 (U07.1)"	"GR113-137"	46	80643	57.0
	"Hawaii"	"15"	"71 years"	"71"	"#Septicemia (A40-A41)"	"GR113-010"	15	76970	Unreliable
	"Hawaii"	"15"	"71 years"	"71"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	406	76970	527.5
	"Hawaii"	"15"	"71 years"	"71"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	46	76970	59.8
	"Hawaii"	"15"	"71 years"	"71"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	272	76970	353.4
	"Hawaii"	"15"	"71 years"	"71"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	59	76970	76.7
	"Hawaii"	"15"	"71 years"	"71"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	27	76970	35.1
	"Hawaii"	"15"	"71 years"	"71"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	42	76970	54.6
	"Hawaii"	"15"	"71 years"	"71"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	31	76970	40.3
	"Hawaii"	"15"	"71 years"	"71"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	26	76970	33.8
	"Hawaii"	"15"	"71 years"	"71"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	16	76970	Unreliable
	"Hawaii"	"15"	"71 years"	"71"	"#COVID-19 (U07.1)"	"GR113-137"	31	76970	40.3
	"Hawaii"	"15"	"72 years"	"72"	"#Septicemia (A40-A41)"	"GR113-010"	14	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	399	76273	523.1
	"Hawaii"	"15"	"72 years"	"72"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	54	76273	70.8
	"Hawaii"	"15"	"72 years"	"72"	"#Alzheimer disease (G30)"	"GR113-052"	13	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	307	76273	402.5
	"Hawaii"	"15"	"72 years"	"72"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	72	76273	94.4
	"Hawaii"	"15"	"72 years"	"72"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	27	76273	35.4
	"Hawaii"	"15"	"72 years"	"72"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	53	76273	69.5
	"Hawaii"	"15"	"72 years"	"72"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	28	76273	36.7
	"Hawaii"	"15"	"72 years"	"72"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	28	76273	36.7
	"Hawaii"	"15"	"72 years"	"72"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	19	76273	Unreliable
	"Hawaii"	"15"	"72 years"	"72"	"#COVID-19 (U07.1)"	"GR113-137"	42	76273	55.1
	"Hawaii"	"15"	"73 years"	"73"	"#Septicemia (A40-A41)"	"GR113-010"	18	73519	Unreliable
	"Hawaii"	"15"	"73 years"	"73"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	397	73519	540.0
	"Hawaii"	"15"	"73 years"	"73"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	46	73519	62.6
	"Hawaii"	"15"	"73 years"	"73"	"#Alzheimer disease (G30)"	"GR113-052"	18	73519	Unreliable
	"Hawaii"	"15"	"73 years"	"73"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	308	73519	418.9
	"Hawaii"	"15"	"73 years"	"73"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	74	73519	100.7
	"Hawaii"	"15"	"73 years"	"73"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	21	73519	28.6
	"Hawaii"	"15"	"73 years"	"73"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	54	73519	73.5
	"Hawaii"	"15"	"73 years"	"73"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	21	73519	28.6
	"Hawaii"	"15"	"73 years"	"73"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	31	73519	42.2
	"Hawaii"	"15"	"73 years"	"73"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	18	73519	Unreliable
	"Hawaii"	"15"	"73 years"	"73"	"#COVID-19 (U07.1)"	"GR113-137"	46	73519	62.6
	"Hawaii"	"15"	"74 years"	"74"	"#Septicemia (A40-A41)"	"GR113-010"	20	69178	28.9
	"Hawaii"	"15"	"74 years"	"74"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	404	69178	584.0
	"Hawaii"	"15"	"74 years"	"74"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	64	69178	92.5
	"Hawaii"	"15"	"74 years"	"74"	"#Alzheimer disease (G30)"	"GR113-052"	21	69178	30.4
	"Hawaii"	"15"	"74 years"	"74"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	287	69178	414.9
	"Hawaii"	"15"	"74 years"	"74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	88	69178	127.2
	"Hawaii"	"15"	"74 years"	"74"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	69178	Unreliable
	"Hawaii"	"15"	"74 years"	"74"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	59	69178	85.3
	"Hawaii"	"15"	"74 years"	"74"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	26	69178	37.6
	"Hawaii"	"15"	"74 years"	"74"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	41	69178	59.3
	"Hawaii"	"15"	"74 years"	"74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	16	69178	Unreliable
	"Hawaii"	"15"	"74 years"	"74"	"#COVID-19 (U07.1)"	"GR113-137"	36	69178	52.0
	"Hawaii"	"15"	"75 years"	"75"	"#Septicemia (A40-A41)"	"GR113-010"	21	65672	32.0
	"Hawaii"	"15"	"75 years"	"75"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	393	65672	598.4
	"Hawaii"	"15"	"75 years"	"75"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	39	65672	59.4
	"Hawaii"	"15"	"75 years"	"75"	"#Alzheimer disease (G30)"	"GR113-052"	24	65672	36.5
	"Hawaii"	"15"	"75 years"	"75"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	297	65672	452.2
	"Hawaii"	"15"	"75 years"	"75"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	94	65672	143.1
	"Hawaii"	"15"	"75 years"	"75"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	22	65672	33.5
	"Hawaii"	"15"	"75 years"	"75"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	65	65672	99.0
	"Hawaii"	"15"	"75 years"	"75"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	27	65672	41.1
	"Hawaii"	"15"	"75 years"	"75"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	25	65672	38.1
	"Hawaii"	"15"	"75 years"	"75"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	65672	Unreliable
	"Hawaii"	"15"	"75 years"	"75"	"#COVID-19 (U07.1)"	"GR113-137"	37	65672	56.3
	"Hawaii"	"15"	"76 years"	"76"	"#Septicemia (A40-A41)"	"GR113-010"	24	55022	43.6
	"Hawaii"	"15"	"76 years"	"76"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	398	55022	723.3
	"Hawaii"	"15"	"76 years"	"76"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	46	55022	83.6
	"Hawaii"	"15"	"76 years"	"76"	"#Alzheimer disease (G30)"	"GR113-052"	22	55022	40.0
	"Hawaii"	"15"	"76 years"	"76"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	326	55022	592.5
	"Hawaii"	"15"	"76 years"	"76"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	91	55022	165.4
	"Hawaii"	"15"	"76 years"	"76"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	24	55022	43.6
	"Hawaii"	"15"	"76 years"	"76"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	71	55022	129.0
	"Hawaii"	"15"	"76 years"	"76"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	18	55022	Unreliable
	"Hawaii"	"15"	"76 years"	"76"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	32	55022	58.2
	"Hawaii"	"15"	"76 years"	"76"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	28	55022	50.9
	"Hawaii"	"15"	"76 years"	"76"	"#COVID-19 (U07.1)"	"GR113-137"	37	55022	67.2
	"Hawaii"	"15"	"77 years"	"77"	"#Septicemia (A40-A41)"	"GR113-010"	24	52075	46.1
	"Hawaii"	"15"	"77 years"	"77"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	382	52075	733.6
	"Hawaii"	"15"	"77 years"	"77"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	28	52075	53.8
	"Hawaii"	"15"	"77 years"	"77"	"#Alzheimer disease (G30)"	"GR113-052"	26	52075	49.9
	"Hawaii"	"15"	"77 years"	"77"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	309	52075	593.4
	"Hawaii"	"15"	"77 years"	"77"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	90	52075	172.8
	"Hawaii"	"15"	"77 years"	"77"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	26	52075	49.9
	"Hawaii"	"15"	"77 years"	"77"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	56	52075	107.5
	"Hawaii"	"15"	"77 years"	"77"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	22	52075	42.2
	"Hawaii"	"15"	"77 years"	"77"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	37	52075	71.1
	"Hawaii"	"15"	"77 years"	"77"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	52075	38.4
	"Hawaii"	"15"	"77 years"	"77"	"#COVID-19 (U07.1)"	"GR113-137"	33	52075	63.4
	"Hawaii"	"15"	"78 years"	"78"	"#Septicemia (A40-A41)"	"GR113-010"	15	48320	Unreliable
	"Hawaii"	"15"	"78 years"	"78"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	385	48320	796.8
	"Hawaii"	"15"	"78 years"	"78"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	48	48320	99.3
	"Hawaii"	"15"	"78 years"	"78"	"#Alzheimer disease (G30)"	"GR113-052"	32	48320	66.2
	"Hawaii"	"15"	"78 years"	"78"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	285	48320	589.8
	"Hawaii"	"15"	"78 years"	"78"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	103	48320	213.2
	"Hawaii"	"15"	"78 years"	"78"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	28	48320	57.9
	"Hawaii"	"15"	"78 years"	"78"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	56	48320	115.9
	"Hawaii"	"15"	"78 years"	"78"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	32	48320	66.2
	"Hawaii"	"15"	"78 years"	"78"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	34	48320	70.4
	"Hawaii"	"15"	"78 years"	"78"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	17	48320	Unreliable
	"Hawaii"	"15"	"78 years"	"78"	"#COVID-19 (U07.1)"	"GR113-137"	40	48320	82.8
	"Hawaii"	"15"	"79 years"	"79"	"#Septicemia (A40-A41)"	"GR113-010"	17	43536	Unreliable
	"Hawaii"	"15"	"79 years"	"79"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	320	43536	735.0
	"Hawaii"	"15"	"79 years"	"79"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	30	43536	68.9
	"Hawaii"	"15"	"79 years"	"79"	"#Alzheimer disease (G30)"	"GR113-052"	42	43536	96.5
	"Hawaii"	"15"	"79 years"	"79"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	347	43536	797.0
	"Hawaii"	"15"	"79 years"	"79"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	112	43536	257.3
	"Hawaii"	"15"	"79 years"	"79"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	19	43536	Unreliable
	"Hawaii"	"15"	"79 years"	"79"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	63	43536	144.7
	"Hawaii"	"15"	"79 years"	"79"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	26	43536	59.7
	"Hawaii"	"15"	"79 years"	"79"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	47	43536	108.0
	"Hawaii"	"15"	"79 years"	"79"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	16	43536	Unreliable
	"Hawaii"	"15"	"79 years"	"79"	"#COVID-19 (U07.1)"	"GR113-137"	26	43536	59.7
	"Hawaii"	"15"	"80 years"	"80"	"#Septicemia (A40-A41)"	"GR113-010"	12	38893	Unreliable
	"Hawaii"	"15"	"80 years"	"80"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	343	38893	881.9
	"Hawaii"	"15"	"80 years"	"80"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	40	38893	102.8
	"Hawaii"	"15"	"80 years"	"80"	"#Alzheimer disease (G30)"	"GR113-052"	45	38893	115.7
	"Hawaii"	"15"	"80 years"	"80"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	290	38893	745.6
	"Hawaii"	"15"	"80 years"	"80"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	122	38893	313.7
	"Hawaii"	"15"	"80 years"	"80"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	28	38893	72.0
	"Hawaii"	"15"	"80 years"	"80"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	72	38893	185.1
	"Hawaii"	"15"	"80 years"	"80"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	42	38893	108.0
	"Hawaii"	"15"	"80 years"	"80"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	43	38893	110.6
	"Hawaii"	"15"	"80 years"	"80"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	26	38893	66.9
	"Hawaii"	"15"	"80 years"	"80"	"#COVID-19 (U07.1)"	"GR113-137"	42	38893	108.0
	"Hawaii"	"15"	"81 years"	"81"	"#Septicemia (A40-A41)"	"GR113-010"	10	34830	Unreliable
	"Hawaii"	"15"	"81 years"	"81"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	311	34830	892.9
	"Hawaii"	"15"	"81 years"	"81"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	48	34830	137.8
	"Hawaii"	"15"	"81 years"	"81"	"#Alzheimer disease (G30)"	"GR113-052"	50	34830	143.6
	"Hawaii"	"15"	"81 years"	"81"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	322	34830	924.5
	"Hawaii"	"15"	"81 years"	"81"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	111	34830	318.7
	"Hawaii"	"15"	"81 years"	"81"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	34	34830	97.6
	"Hawaii"	"15"	"81 years"	"81"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	47	34830	134.9
	"Hawaii"	"15"	"81 years"	"81"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	26	34830	74.6
	"Hawaii"	"15"	"81 years"	"81"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	36	34830	103.4
	"Hawaii"	"15"	"81 years"	"81"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	11	34830	Unreliable
	"Hawaii"	"15"	"81 years"	"81"	"#COVID-19 (U07.1)"	"GR113-137"	29	34830	83.3
	"Hawaii"	"15"	"82 years"	"82"	"#Septicemia (A40-A41)"	"GR113-010"	11	31790	Unreliable
	"Hawaii"	"15"	"82 years"	"82"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	278	31790	874.5
	"Hawaii"	"15"	"82 years"	"82"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	38	31790	119.5
	"Hawaii"	"15"	"82 years"	"82"	"#Alzheimer disease (G30)"	"GR113-052"	57	31790	179.3
	"Hawaii"	"15"	"82 years"	"82"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	276	31790	868.2
	"Hawaii"	"15"	"82 years"	"82"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	104	31790	327.1
	"Hawaii"	"15"	"82 years"	"82"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	26	31790	81.8
	"Hawaii"	"15"	"82 years"	"82"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	41	31790	129.0
	"Hawaii"	"15"	"82 years"	"82"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	30	31790	94.4
	"Hawaii"	"15"	"82 years"	"82"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	23	31790	72.3
	"Hawaii"	"15"	"82 years"	"82"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	31790	62.9
	"Hawaii"	"15"	"82 years"	"82"	"#COVID-19 (U07.1)"	"GR113-137"	32	31790	100.7
	"Hawaii"	"15"	"83 years"	"83"	"#Septicemia (A40-A41)"	"GR113-010"	16	28781	Unreliable
	"Hawaii"	"15"	"83 years"	"83"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	298	28781	1035.4
	"Hawaii"	"15"	"83 years"	"83"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	35	28781	121.6
	"Hawaii"	"15"	"83 years"	"83"	"#Alzheimer disease (G30)"	"GR113-052"	73	28781	253.6
	"Hawaii"	"15"	"83 years"	"83"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	331	28781	1150.1
	"Hawaii"	"15"	"83 years"	"83"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	114	28781	396.1
	"Hawaii"	"15"	"83 years"	"83"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	35	28781	121.6
	"Hawaii"	"15"	"83 years"	"83"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	69	28781	239.7
	"Hawaii"	"15"	"83 years"	"83"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	34	28781	118.1
	"Hawaii"	"15"	"83 years"	"83"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	37	28781	128.6
	"Hawaii"	"15"	"83 years"	"83"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	17	28781	Unreliable
	"Hawaii"	"15"	"83 years"	"83"	"#COVID-19 (U07.1)"	"GR113-137"	26	28781	90.3
	"Hawaii"	"15"	"84 years"	"84"	"#Septicemia (A40-A41)"	"GR113-010"	17	26377	Unreliable
	"Hawaii"	"15"	"84 years"	"84"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	318	26377	1205.6
	"Hawaii"	"15"	"84 years"	"84"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	38	26377	144.1
	"Hawaii"	"15"	"84 years"	"84"	"#Alzheimer disease (G30)"	"GR113-052"	63	26377	238.8
	"Hawaii"	"15"	"84 years"	"84"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	305	26377	1156.3
	"Hawaii"	"15"	"84 years"	"84"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	115	26377	436.0
	"Hawaii"	"15"	"84 years"	"84"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	31	26377	117.5
	"Hawaii"	"15"	"84 years"	"84"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	59	26377	223.7
	"Hawaii"	"15"	"84 years"	"84"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	27	26377	102.4
	"Hawaii"	"15"	"84 years"	"84"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	36	26377	136.5
	"Hawaii"	"15"	"84 years"	"84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	18	26377	Unreliable
	"Hawaii"	"15"	"84 years"	"84"	"#COVID-19 (U07.1)"	"GR113-137"	35	26377	132.7
	"Hawaii"	"15"	"85 years"	"85"	"#Septicemia (A40-A41)"	"GR113-010"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	281	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	41	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"#Alzheimer disease (G30)"	"GR113-052"	75	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	331	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	126	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	39	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	46	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	29	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85 years"	"85"	"#COVID-19 (U07.1)"	"GR113-137"	41	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	243	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	43	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"#Alzheimer disease (G30)"	"GR113-052"	88	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	329	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	110	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	50	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	25	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	31	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	24	Not Applicable	Not Applicable
	"Hawaii"	"15"	"86 years"	"86"	"#COVID-19 (U07.1)"	"GR113-137"	37	Not Applicable	Not Applicable
	"Hawaii"	"15"	"87 years"	"87"	"#Septicemia (A40-A41)"	"GR113-010"	14	Not Applicable	Not Applicable
