"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"Jan., 2018"	"2018/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	163	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2018"	"2018/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	48	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"#Septicemia (A40-A41)"	"GR113-010"	88	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1034	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	195	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"#Alzheimer disease (G30)"	"GR113-052"	226	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1256	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	223	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	176	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	393	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	90	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	126	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"#Septicemia (A40-A41)"	"GR113-010"	123	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1078	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	191	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"#Alzheimer disease (G30)"	"GR113-052"	275	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1237	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	258	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	123	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	452	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	91	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	129	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	42	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"#Septicemia (A40-A41)"	"GR113-010"	106	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1077	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	181	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"#Alzheimer disease (G30)"	"GR113-052"	222	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1241	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	256	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	94	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	387	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	84	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	114	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"#Septicemia (A40-A41)"	"GR113-010"	89	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1131	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	136	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"#Alzheimer disease (G30)"	"GR113-052"	217	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1221	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	262	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	57	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	372	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	101	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	115	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	35	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"#Septicemia (A40-A41)"	"GR113-010"	92	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1055	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	148	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"#Alzheimer disease (G30)"	"GR113-052"	184	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1115	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	237	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	50	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	393	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	77	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	99	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	35	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"#Septicemia (A40-A41)"	"GR113-010"	98	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1078	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	158	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"#Alzheimer disease (G30)"	"GR113-052"	213	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1124	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	260	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	62	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	327	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	117	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	106	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	26	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"#Septicemia (A40-A41)"	"GR113-010"	93	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1150	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	184	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"#Alzheimer disease (G30)"	"GR113-052"	187	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1131	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	237	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	50	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	363	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	78	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	110	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	26	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"#Septicemia (A40-A41)"	"GR113-010"	63	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1123	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	179	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"#Alzheimer disease (G30)"	"GR113-052"	178	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1093	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	251	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	48	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	348	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	76	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	115	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"#Septicemia (A40-A41)"	"GR113-010"	95	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1177	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	180	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"#Alzheimer disease (G30)"	"GR113-052"	177	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1180	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	280	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	318	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	97	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	104	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"#Septicemia (A40-A41)"	"GR113-010"	101	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1113	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	164	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"#Alzheimer disease (G30)"	"GR113-052"	217	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1136	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	271	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	58	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	346	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	87	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	118	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	33	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"#Septicemia (A40-A41)"	"GR113-010"	109	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1245	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	189	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"#Alzheimer disease (G30)"	"GR113-052"	244	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1296	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	296	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	65	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	425	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	95	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	113	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"#Septicemia (A40-A41)"	"GR113-010"	110	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1170	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	199	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"#Alzheimer disease (G30)"	"GR113-052"	223	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1290	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	311	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	94	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	457	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	113	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	122	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"#Septicemia (A40-A41)"	"GR113-010"	90	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1027	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	176	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"#Alzheimer disease (G30)"	"GR113-052"	205	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1216	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	253	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	120	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	405	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	89	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	120	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"#Septicemia (A40-A41)"	"GR113-010"	110	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1162	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	206	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"#Alzheimer disease (G30)"	"GR113-052"	243	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1312	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	296	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	135	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	423	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	103	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	106	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"#Septicemia (A40-A41)"	"GR113-010"	111	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1105	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	169	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"#Alzheimer disease (G30)"	"GR113-052"	187	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1238	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	297	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	92	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	356	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	96	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	129	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2019"	"2019/05"	"#Septicemia (A40-A41)"	"GR113-010"	100	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2019"	"2019/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1114	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2019"	"2019/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	168	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2019"	"2019/05"	"#Alzheimer disease (G30)"	"GR113-052"	223	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2019"	"2019/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1313	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2019"	"2019/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	266	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2019"	"2019/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	73	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2019"	"2019/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	417	Not Applicable	Not Applicable
