"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"All other diseases (Residual) "	"GR113-111"	145	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	61	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	51	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"Falls (W00-W19)"	"GR113-118"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	"#COVID-19 (U07.1)"	"GR113-137"	68	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	33	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	200	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	43	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Malignant neoplasm of breast (C50)"	"GR113-029"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Parkinson disease (G20-G21)"	"GR113-051"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Alzheimer disease (G30)"	"GR113-052"	48	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	319	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	226	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Hypertensive heart disease (I11)"	"GR113-056"	27	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	113	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	30	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	37	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	45	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Other heart diseases (I26-I51)"	"GR113-064"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Heart failure (I50)"	"GR113-067"	27	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	54	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	69	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Pneumonia (J12-J18)"	"GR113-078"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	22	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Renal failure (N17-N19)"	"GR113-100"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"All other diseases (Residual) "	"GR113-111"	131	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	55	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	48	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Falls (W00-W19)"	"GR113-118"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	20	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	"#COVID-19 (U07.1)"	"GR113-137"	30	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Septicemia (A40-A41)"	"GR113-010"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	41	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	192	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	34	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Parkinson disease (G20-G21)"	"GR113-051"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Alzheimer disease (G30)"	"GR113-052"	39	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	336	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	240	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Hypertensive heart disease (I11)"	"GR113-056"	30	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	118	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	27	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	91	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	29	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	62	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Other heart diseases (I26-I51)"	"GR113-064"	81	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Heart failure (I50)"	"GR113-067"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	57	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	76	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Pneumonia (J12-J18)"	"GR113-078"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	33	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	28	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Renal failure (N17-N19)"	"GR113-100"	22	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"All other diseases (Residual) "	"GR113-111"	129	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	60	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	49	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Falls (W00-W19)"	"GR113-118"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	22	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	"#COVID-19 (U07.1)"	"GR113-137"	34	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Septicemia (A40-A41)"	"GR113-010"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	53	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	210	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	22	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	37	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Malignant neoplasm of breast (C50)"	"GR113-029"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	24	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	31	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Parkinson disease (G20-G21)"	"GR113-051"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Alzheimer disease (G30)"	"GR113-052"	35	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	262	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	186	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Hypertensive heart disease (I11)"	"GR113-056"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	100	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	29	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	70	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	20	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	50	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Other heart diseases (I26-I51)"	"GR113-064"	66	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Heart failure (I50)"	"GR113-067"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	49	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	60	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Pneumonia (J12-J18)"	"GR113-078"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	36	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	30	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Renal failure (N17-N19)"	"GR113-100"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"All other diseases (Residual) "	"GR113-111"	145	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	52	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	43	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Falls (W00-W19)"	"GR113-118"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	"#COVID-19 (U07.1)"	"GR113-137"	46	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"#Septicemia (A40-A41)"	"GR113-010"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	200	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	39	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	24	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Leukemia (C91-C95)"	"GR113-040"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	30	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	35	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"#Alzheimer disease (G30)"	"GR113-052"	45	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	329	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	227	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Hypertensive heart disease (I11)"	"GR113-056"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	114	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	30	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	84	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	58	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Other heart diseases (I26-I51)"	"GR113-064"	82	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Heart failure (I50)"	"GR113-067"	31	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	51	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	83	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Pneumonia (J12-J18)"	"GR113-078"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	18	Not Applicable	Not Applicable
