"Notes"	"Residence State"	"Residence State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Idaho"	"16"	"70 years"	"70"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	120	97341	123.3
	"Idaho"	"16"	"70 years"	"70"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	29	97341	29.8
	"Idaho"	"16"	"70 years"	"70"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	18	97341	Unreliable
	"Idaho"	"16"	"70 years"	"70"	"#COVID-19 (U07.1)"	"GR113-137"	110	97341	113.0
	"Idaho"	"16"	"71 years"	"71"	"#Septicemia (A40-A41)"	"GR113-010"	19	91398	Unreliable
	"Idaho"	"16"	"71 years"	"71"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	529	91398	578.8
	"Idaho"	"16"	"71 years"	"71"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	66	91398	72.2
	"Idaho"	"16"	"71 years"	"71"	"#Alzheimer disease (G30)"	"GR113-052"	44	91398	48.1
	"Idaho"	"16"	"71 years"	"71"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	345	91398	377.5
	"Idaho"	"16"	"71 years"	"71"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	61	91398	66.7
	"Idaho"	"16"	"71 years"	"71"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	17	91398	Unreliable
	"Idaho"	"16"	"71 years"	"71"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	144	91398	157.6
	"Idaho"	"16"	"71 years"	"71"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	41	91398	44.9
	"Idaho"	"16"	"71 years"	"71"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	17	91398	Unreliable
	"Idaho"	"16"	"71 years"	"71"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	11	91398	Unreliable
	"Idaho"	"16"	"71 years"	"71"	"#COVID-19 (U07.1)"	"GR113-137"	121	91398	132.4
	"Idaho"	"16"	"72 years"	"72"	"#Septicemia (A40-A41)"	"GR113-010"	21	87272	24.1
	"Idaho"	"16"	"72 years"	"72"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	481	87272	551.2
	"Idaho"	"16"	"72 years"	"72"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	72	87272	82.5
	"Idaho"	"16"	"72 years"	"72"	"#Alzheimer disease (G30)"	"GR113-052"	47	87272	53.9
	"Idaho"	"16"	"72 years"	"72"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	304	87272	348.3
	"Idaho"	"16"	"72 years"	"72"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	72	87272	82.5
	"Idaho"	"16"	"72 years"	"72"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	15	87272	Unreliable
	"Idaho"	"16"	"72 years"	"72"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	148	87272	169.6
	"Idaho"	"16"	"72 years"	"72"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	27	87272	30.9
	"Idaho"	"16"	"72 years"	"72"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	29	87272	33.2
	"Idaho"	"16"	"72 years"	"72"	"#COVID-19 (U07.1)"	"GR113-137"	144	87272	165.0
	"Idaho"	"16"	"73 years"	"73"	"#Septicemia (A40-A41)"	"GR113-010"	16	85752	Unreliable
	"Idaho"	"16"	"73 years"	"73"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	518	85752	604.1
	"Idaho"	"16"	"73 years"	"73"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	80	85752	93.3
	"Idaho"	"16"	"73 years"	"73"	"#Alzheimer disease (G30)"	"GR113-052"	66	85752	77.0
	"Idaho"	"16"	"73 years"	"73"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	381	85752	444.3
	"Idaho"	"16"	"73 years"	"73"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	86	85752	100.3
	"Idaho"	"16"	"73 years"	"73"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	17	85752	Unreliable
	"Idaho"	"16"	"73 years"	"73"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	143	85752	166.8
	"Idaho"	"16"	"73 years"	"73"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	40	85752	46.6
	"Idaho"	"16"	"73 years"	"73"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	29	85752	33.8
	"Idaho"	"16"	"73 years"	"73"	"#COVID-19 (U07.1)"	"GR113-137"	143	85752	166.8
	"Idaho"	"16"	"74 years"	"74"	"#Septicemia (A40-A41)"	"GR113-010"	13	80265	Unreliable
	"Idaho"	"16"	"74 years"	"74"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	497	80265	619.2
	"Idaho"	"16"	"74 years"	"74"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	77	80265	95.9
	"Idaho"	"16"	"74 years"	"74"	"#Alzheimer disease (G30)"	"GR113-052"	74	80265	92.2
	"Idaho"	"16"	"74 years"	"74"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	387	80265	482.2
	"Idaho"	"16"	"74 years"	"74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	94	80265	117.1
	"Idaho"	"16"	"74 years"	"74"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	17	80265	Unreliable
	"Idaho"	"16"	"74 years"	"74"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	152	80265	189.4
	"Idaho"	"16"	"74 years"	"74"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	31	80265	38.6
	"Idaho"	"16"	"74 years"	"74"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	18	80265	Unreliable
	"Idaho"	"16"	"74 years"	"74"	"#COVID-19 (U07.1)"	"GR113-137"	153	80265	190.6
	"Idaho"	"16"	"75 years"	"75"	"#Septicemia (A40-A41)"	"GR113-010"	37	77320	47.9
	"Idaho"	"16"	"75 years"	"75"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	539	77320	697.1
	"Idaho"	"16"	"75 years"	"75"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	64	77320	82.8
	"Idaho"	"16"	"75 years"	"75"	"#Alzheimer disease (G30)"	"GR113-052"	72	77320	93.1
	"Idaho"	"16"	"75 years"	"75"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	404	77320	522.5
	"Idaho"	"16"	"75 years"	"75"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	78	77320	100.9
	"Idaho"	"16"	"75 years"	"75"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	21	77320	27.2
	"Idaho"	"16"	"75 years"	"75"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	149	77320	192.7
	"Idaho"	"16"	"75 years"	"75"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	41	77320	53.0
	"Idaho"	"16"	"75 years"	"75"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	23	77320	29.7
	"Idaho"	"16"	"75 years"	"75"	"#COVID-19 (U07.1)"	"GR113-137"	143	77320	184.9
	"Idaho"	"16"	"76 years"	"76"	"#Septicemia (A40-A41)"	"GR113-010"	17	59651	Unreliable
	"Idaho"	"16"	"76 years"	"76"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	528	59651	885.1
	"Idaho"	"16"	"76 years"	"76"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	73	59651	122.4
	"Idaho"	"16"	"76 years"	"76"	"#Alzheimer disease (G30)"	"GR113-052"	87	59651	145.8
	"Idaho"	"16"	"76 years"	"76"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	406	59651	680.6
	"Idaho"	"16"	"76 years"	"76"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	114	59651	191.1
	"Idaho"	"16"	"76 years"	"76"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	22	59651	36.9
	"Idaho"	"16"	"76 years"	"76"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	162	59651	271.6
	"Idaho"	"16"	"76 years"	"76"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	44	59651	73.8
	"Idaho"	"16"	"76 years"	"76"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	22	59651	36.9
	"Idaho"	"16"	"76 years"	"76"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	10	59651	Unreliable
	"Idaho"	"16"	"76 years"	"76"	"#COVID-19 (U07.1)"	"GR113-137"	119	59651	199.5
	"Idaho"	"16"	"77 years"	"77"	"#Septicemia (A40-A41)"	"GR113-010"	14	57606	Unreliable
	"Idaho"	"16"	"77 years"	"77"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	481	57606	835.0
	"Idaho"	"16"	"77 years"	"77"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	72	57606	125.0
	"Idaho"	"16"	"77 years"	"77"	"#Alzheimer disease (G30)"	"GR113-052"	98	57606	170.1
	"Idaho"	"16"	"77 years"	"77"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	421	57606	730.8
	"Idaho"	"16"	"77 years"	"77"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	113	57606	196.2
	"Idaho"	"16"	"77 years"	"77"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	20	57606	34.7
	"Idaho"	"16"	"77 years"	"77"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	166	57606	288.2
	"Idaho"	"16"	"77 years"	"77"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	31	57606	53.8
	"Idaho"	"16"	"77 years"	"77"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	26	57606	45.1
	"Idaho"	"16"	"77 years"	"77"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	11	57606	Unreliable
	"Idaho"	"16"	"77 years"	"77"	"#COVID-19 (U07.1)"	"GR113-137"	154	57606	267.3
	"Idaho"	"16"	"78 years"	"78"	"#Septicemia (A40-A41)"	"GR113-010"	15	55085	Unreliable
	"Idaho"	"16"	"78 years"	"78"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	505	55085	916.8
	"Idaho"	"16"	"78 years"	"78"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	50	55085	90.8
	"Idaho"	"16"	"78 years"	"78"	"#Alzheimer disease (G30)"	"GR113-052"	118	55085	214.2
	"Idaho"	"16"	"78 years"	"78"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	423	55085	767.9
	"Idaho"	"16"	"78 years"	"78"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	122	55085	221.5
	"Idaho"	"16"	"78 years"	"78"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	23	55085	41.8
	"Idaho"	"16"	"78 years"	"78"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	160	55085	290.5
	"Idaho"	"16"	"78 years"	"78"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	35	55085	63.5
	"Idaho"	"16"	"78 years"	"78"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	27	55085	49.0
	"Idaho"	"16"	"78 years"	"78"	"#COVID-19 (U07.1)"	"GR113-137"	144	55085	261.4
	"Idaho"	"16"	"79 years"	"79"	"#Septicemia (A40-A41)"	"GR113-010"	13	51440	Unreliable
	"Idaho"	"16"	"79 years"	"79"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	470	51440	913.7
	"Idaho"	"16"	"79 years"	"79"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	64	51440	124.4
	"Idaho"	"16"	"79 years"	"79"	"#Alzheimer disease (G30)"	"GR113-052"	112	51440	217.7
	"Idaho"	"16"	"79 years"	"79"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	450	51440	874.8
	"Idaho"	"16"	"79 years"	"79"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	116	51440	225.5
	"Idaho"	"16"	"79 years"	"79"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	21	51440	40.8
	"Idaho"	"16"	"79 years"	"79"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	180	51440	349.9
	"Idaho"	"16"	"79 years"	"79"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	41	51440	79.7
	"Idaho"	"16"	"79 years"	"79"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	22	51440	42.8
	"Idaho"	"16"	"79 years"	"79"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	11	51440	Unreliable
	"Idaho"	"16"	"79 years"	"79"	"#COVID-19 (U07.1)"	"GR113-137"	149	51440	289.7
	"Idaho"	"16"	"80 years"	"80"	"#Septicemia (A40-A41)"	"GR113-010"	13	44197	Unreliable
	"Idaho"	"16"	"80 years"	"80"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	467	44197	1056.6
	"Idaho"	"16"	"80 years"	"80"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	64	44197	144.8
	"Idaho"	"16"	"80 years"	"80"	"#Alzheimer disease (G30)"	"GR113-052"	129	44197	291.9
	"Idaho"	"16"	"80 years"	"80"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	467	44197	1056.6
	"Idaho"	"16"	"80 years"	"80"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	113	44197	255.7
	"Idaho"	"16"	"80 years"	"80"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	25	44197	56.6
	"Idaho"	"16"	"80 years"	"80"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	191	44197	432.2
	"Idaho"	"16"	"80 years"	"80"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	42	44197	95.0
	"Idaho"	"16"	"80 years"	"80"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	28	44197	63.4
	"Idaho"	"16"	"80 years"	"80"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	44197	Unreliable
	"Idaho"	"16"	"80 years"	"80"	"#COVID-19 (U07.1)"	"GR113-137"	142	44197	321.3
	"Idaho"	"16"	"81 years"	"81"	"#Septicemia (A40-A41)"	"GR113-010"	25	39126	63.9
	"Idaho"	"16"	"81 years"	"81"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	483	39126	1234.5
	"Idaho"	"16"	"81 years"	"81"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	74	39126	189.1
	"Idaho"	"16"	"81 years"	"81"	"#Alzheimer disease (G30)"	"GR113-052"	159	39126	406.4
	"Idaho"	"16"	"81 years"	"81"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	463	39126	1183.4
	"Idaho"	"16"	"81 years"	"81"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	126	39126	322.0
	"Idaho"	"16"	"81 years"	"81"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	28	39126	71.6
	"Idaho"	"16"	"81 years"	"81"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	166	39126	424.3
	"Idaho"	"16"	"81 years"	"81"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	42	39126	107.3
	"Idaho"	"16"	"81 years"	"81"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	28	39126	71.6
	"Idaho"	"16"	"81 years"	"81"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	39126	Unreliable
	"Idaho"	"16"	"81 years"	"81"	"#COVID-19 (U07.1)"	"GR113-137"	147	39126	375.7
	"Idaho"	"16"	"82 years"	"82"	"#Septicemia (A40-A41)"	"GR113-010"	17	35306	Unreliable
	"Idaho"	"16"	"82 years"	"82"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	445	35306	1260.4
	"Idaho"	"16"	"82 years"	"82"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	59	35306	167.1
	"Idaho"	"16"	"82 years"	"82"	"#Alzheimer disease (G30)"	"GR113-052"	170	35306	481.5
	"Idaho"	"16"	"82 years"	"82"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	464	35306	1314.2
	"Idaho"	"16"	"82 years"	"82"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	122	35306	345.6
	"Idaho"	"16"	"82 years"	"82"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	24	35306	68.0
	"Idaho"	"16"	"82 years"	"82"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	137	35306	388.0
	"Idaho"	"16"	"82 years"	"82"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	43	35306	121.8
	"Idaho"	"16"	"82 years"	"82"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	25	35306	70.8
	"Idaho"	"16"	"82 years"	"82"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	35306	Unreliable
	"Idaho"	"16"	"82 years"	"82"	"#COVID-19 (U07.1)"	"GR113-137"	141	35306	399.4
	"Idaho"	"16"	"83 years"	"83"	"#Septicemia (A40-A41)"	"GR113-010"	12	31424	Unreliable
	"Idaho"	"16"	"83 years"	"83"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	402	31424	1279.3
	"Idaho"	"16"	"83 years"	"83"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	57	31424	181.4
	"Idaho"	"16"	"83 years"	"83"	"#Alzheimer disease (G30)"	"GR113-052"	193	31424	614.2
	"Idaho"	"16"	"83 years"	"83"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	497	31424	1581.6
	"Idaho"	"16"	"83 years"	"83"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	137	31424	436.0
	"Idaho"	"16"	"83 years"	"83"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	23	31424	73.2
	"Idaho"	"16"	"83 years"	"83"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	157	31424	499.6
	"Idaho"	"16"	"83 years"	"83"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	39	31424	124.1
	"Idaho"	"16"	"83 years"	"83"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	39	31424	124.1
	"Idaho"	"16"	"83 years"	"83"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	12	31424	Unreliable
	"Idaho"	"16"	"83 years"	"83"	"#COVID-19 (U07.1)"	"GR113-137"	152	31424	483.7
	"Idaho"	"16"	"84 years"	"84"	"#Septicemia (A40-A41)"	"GR113-010"	17	27975	Unreliable
	"Idaho"	"16"	"84 years"	"84"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	372	27975	1329.8
	"Idaho"	"16"	"84 years"	"84"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	68	27975	243.1
	"Idaho"	"16"	"84 years"	"84"	"#Alzheimer disease (G30)"	"GR113-052"	177	27975	632.7
	"Idaho"	"16"	"84 years"	"84"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	491	27975	1755.1
	"Idaho"	"16"	"84 years"	"84"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	145	27975	518.3
	"Idaho"	"16"	"84 years"	"84"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	21	27975	75.1
	"Idaho"	"16"	"84 years"	"84"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	132	27975	471.8
	"Idaho"	"16"	"84 years"	"84"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	30	27975	107.2
	"Idaho"	"16"	"84 years"	"84"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	29	27975	103.7
	"Idaho"	"16"	"84 years"	"84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	13	27975	Unreliable
	"Idaho"	"16"	"84 years"	"84"	"#COVID-19 (U07.1)"	"GR113-137"	117	27975	418.2
	"Idaho"	"16"	"85 years"	"85"	"#Septicemia (A40-A41)"	"GR113-010"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	371	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	45	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"#Alzheimer disease (G30)"	"GR113-052"	176	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	514	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	136	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	26	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	135	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	34	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"#COVID-19 (U07.1)"	"GR113-137"	137	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#Septicemia (A40-A41)"	"GR113-010"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	334	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	48	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#Alzheimer disease (G30)"	"GR113-052"	172	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	509	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	145	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	120	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	25	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"#COVID-19 (U07.1)"	"GR113-137"	120	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#Septicemia (A40-A41)"	"GR113-010"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	315	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	57	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#Alzheimer disease (G30)"	"GR113-052"	194	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	512	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	161	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	118	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	30	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"#COVID-19 (U07.1)"	"GR113-137"	124	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"#Septicemia (A40-A41)"	"GR113-010"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	289	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	55	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"#Alzheimer disease (G30)"	"GR113-052"	210	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	519	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	140	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	99	Not Applicable	Not Applicable
